chrom	start	end	name	score	strand	splice_site	acceptors_skipped	exons_skipped	donors_skipped	anchor	known_donor	known_acceptor	known_junction	gene_names	gene_ids	transcripts
AY849321.1	14230	15169	JUNC00001714	1	+	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14358	15016	JUNC00001715	18	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14362	14706	JUNC00001612	2191	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14361	14711	JUNC00001718	20	+	TG-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14245	16671	JUNC00001717	1	+	CC-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14363	14457	JUNC00001613	160	+	TT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14366	16183	JUNC00001482	65	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14369	14566	JUNC00001720	133	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14369	14746	JUNC00001724	70	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14369	15355	JUNC00001725	19	+	TA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14372	14744	JUNC00001726	64	+	AA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14374	14714	JUNC00001731	154	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14374	14738	JUNC00001728	11	+	TA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14374	14738	JUNC00001732	118	+	TA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14375	14738	JUNC00001733	11	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14378	15645	JUNC00001735	185	+	CA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14372	14736	JUNC00001737	2	+	AA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14356	14615	JUNC00001738	20	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14383	14736	JUNC00001739	71	+	AC-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14384	14438	JUNC00001741	30	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14356	15122	JUNC00001742	2	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14396	14913	JUNC00001744	319	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14398	14472	JUNC00001745	144	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14407	14519	JUNC00001750	4394	+	AC-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14406	14708	JUNC00001752	69	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14406	15808	JUNC00001751	27	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14406	16407	JUNC00001749	17	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14407	14519	JUNC00001753	19	+	AC-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14334	14410	JUNC00001757	2	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14416	14502	JUNC00001702	303	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14413	14725	JUNC00001759	4	+	AA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14419	14732	JUNC00001760	17	+	GC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14425	14723	JUNC00001762	18	+	AG-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14330	16757	JUNC00001764	2	+	TT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14433	14618	JUNC00001708	198	+	TA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14440	14580	JUNC00001766	37	+	AT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14440	14649	JUNC00001767	105	+	AT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14440	16749	JUNC00001768	39	+	AT-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14440	14616	JUNC00001770	8	+	AT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14441	16223	JUNC00001769	56	+	TT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14401	16083	JUNC00001756	10	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14440	14649	JUNC00001772	4	?	AT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14447	14679	JUNC00001774	177	+	AT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14448	14708	JUNC00001775	46	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14449	14521	JUNC00001778	24	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14449	14677	JUNC00001779	4	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14449	14673	JUNC00001777	17	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14453	14648	JUNC00001776	442	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14454	14907	JUNC00001713	198	+	AT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14457	14533	JUNC00001783	18	+	TA-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14460	16737	JUNC00001327	42	+	AG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14462	14679	JUNC00001312	119	+	AT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14463	14608	JUNC00001788	76	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14468	14650	JUNC00001790	7	?	TT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14468	14650	JUNC00001789	60	+	TT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14471	14708	JUNC00001793	9	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14375	15923	JUNC00001792	10	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14474	14706	JUNC00001676	1630	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14475	14599	JUNC00001796	331	+	TT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14474	14626	JUNC00001795	8727	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14385	14440	JUNC00001798	3	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14481	14607	JUNC00001646	151	+	GT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14482	15250	JUNC00001747	15	+	TA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14482	15785	JUNC00001800	24	+	TA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14484	14664	JUNC00001802	18	+	TT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14488	14561	JUNC00001803	57	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14488	14654	JUNC00001804	83	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14423	14749	JUNC00001805	1	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14490	14944	JUNC00001808	44	+	TA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14489	15464	JUNC00001758	62	+	AT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14490	16640	JUNC00001809	41	+	TA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14490	16640	JUNC00001807	5	?	TA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14488	14654	JUNC00001811	4	?	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14366	14738	JUNC00001812	1	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14500	16323	JUNC00001814	92	+	CA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14501	14677	JUNC00001815	50	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14502	14608	JUNC00001817	2	?	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14502	14608	JUNC00001816	121	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14501	15598	JUNC00001818	42	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14507	14706	JUNC00001690	2569	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14506	14812	JUNC00001823	18	+	GG-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14499	14624	JUNC00001824	2	?	AC-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14517	14621	JUNC00001408	6473	+	CA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14488	14777	JUNC00001827	1	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14524	16469	JUNC00001828	34	+	AC-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14519	14636	JUNC00001829	6	+	CA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14529	16737	JUNC00001830	273	+	AG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14529	16737	JUNC00001833	3	?	AG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14543	15142	JUNC00001835	3	+	TA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14549	14807	JUNC00001340	147	+	AA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14558	14673	JUNC00001348	10	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14502	14670	JUNC00001838	2	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14564	15547	JUNC00001351	16	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14568	14848	JUNC00001839	26	+	AG-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14576	14712	JUNC00001831	114	+	GT-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14583	14677	JUNC00001840	42	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14587	14661	JUNC00001032	1279	+	AT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14587	14673	JUNC00001842	16	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14587	14661	JUNC00001844	7	?	AT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14596	14654	JUNC00001845	281	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14596	15951	JUNC00001846	13	+	GA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14607	15581	JUNC00001852	64	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14604	16073	JUNC00001851	33	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14519	14636	JUNC00001854	1	?	CA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14616	14673	JUNC00001856	35	+	TT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14617	14779	JUNC00001858	84	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14622	14921	JUNC00001627	24	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14581	16636	JUNC00001865	146	+	CA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14627	15506	JUNC00001869	8	+	AG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14655	15560	JUNC00001611	79	+	TT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14607	14658	JUNC00001873	1	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14664	14921	JUNC00000115	64	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14657	15934	JUNC00001628	14	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14542	14670	JUNC00001874	1	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14667	15487	JUNC00001847	28	+	AG-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14669	16264	JUNC00001850	14	+	TA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14673	15439	JUNC00001877	24	+	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14680	16198	JUNC00001878	6	+	AT-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14559	15812	JUNC00001879	3	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14696	15229	JUNC00001882	6	+	GT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14699	18257	JUNC00001883	174	-	GT-AG	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	14707	14794	JUNC00001884	59	+	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14707	16168	JUNC00001885	6	+	TA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14713	14845	JUNC00001886	50	+	TA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14695	15420	JUNC00001887	2	+	GG-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14722	16771	JUNC00001889	12	+	AC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14733	14787	JUNC00001892	35	+	CA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14699	14791	JUNC00001893	1	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14737	16492	JUNC00001894	35	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14739	14989	JUNC00001819	35	+	TC-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14743	15399	JUNC00001895	21	+	AA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14745	14842	JUNC00001857	184	+	TA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14745	14842	JUNC00001896	5	?	TA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14750	15566	JUNC00001898	3	+	TC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14762	15089	JUNC00001855	232	+	GG-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14770	15005	JUNC00001860	65	+	GT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14770	15040	JUNC00001861	7	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14775	14941	JUNC00001902	13	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14775	15631	JUNC00001901	51	+	TA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14774	16397	JUNC00001903	30	+	AT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14779	15260	JUNC00001870	527	+	AA-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14783	15090	JUNC00001907	1621	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14696	16590	JUNC00001908	3844	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14784	16523	JUNC00001909	7	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14790	15240	JUNC00001871	377	+	TG-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14790	15240	JUNC00001910	16	?	TG-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14771	23877	JUNC00001912	1	+	TG-AT	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	14796	15743	JUNC00001913	18	+	AA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14795	16344	JUNC00001914	24	+	CA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14802	15293	JUNC00001919	24	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14802	15276	JUNC00001917	22	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14799	15023	JUNC00001920	5	+	AA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14805	15388	JUNC00001921	62	+	AA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14807	15021	JUNC00001923	94	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14807	15036	JUNC00001922	79	+	AT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14807	15733	JUNC00001924	15	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14811	16384	JUNC00001864	51	+	TG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14810	24700	JUNC00001396	2029	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	14684	21999	JUNC00001927	2	+	GT-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	14827	20986	JUNC00001929	16	+	TT-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	14832	14891	JUNC00001930	6	+	CA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14841	15429	JUNC00001932	47	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14843	15327	JUNC00001863	13	+	CT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14843	15327	JUNC00001821	314	+	CT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14843	16045	JUNC00001934	12	+	CT-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14809	15736	JUNC00001935	27	+	AC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14844	14968	JUNC00001936	19	+	TA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14844	14980	JUNC00001937	18	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14844	14921	JUNC00001941	3	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14844	14993	JUNC00001939	8	+	TA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14821	20546	JUNC00001940	2	+	AT-AA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	14854	20807	JUNC00001944	9	+	AA-AA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	14857	22165	JUNC00001945	2	+	GT-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	14857	21133	JUNC00001946	5	-	AT-AC	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	14859	15076	JUNC00001493	85	+	TC-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14861	15181	JUNC00001492	52	+	AA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14861	16187	JUNC00001947	2	?	AA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14861	16187	JUNC00001951	45	+	AA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14860	16586	JUNC00001495	218	+	CA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14863	15248	JUNC00001494	17	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14865	15400	JUNC00001954	37	+	TT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14866	15699	JUNC00001953	32	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14872	14936	JUNC00001955	57	+	CA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14871	14971	JUNC00001957	9	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14843	15253	JUNC00001958	29	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14887	15001	JUNC00001960	41	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14886	15594	JUNC00001959	29	+	GT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14890	15088	JUNC00001961	7	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14767	15266	JUNC00001963	1	+	TT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14896	14962	JUNC00001964	159	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14899	15005	JUNC00001965	80	+	GC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14901	15341	JUNC00001966	44	+	AG-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14903	16177	JUNC00001969	7	+	AA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14908	21971	JUNC00001970	85	+	TT-AG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	14912	20668	JUNC00001972	2012	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	14915	14973	JUNC00001974	40	+	AT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14916	15243	JUNC00001979	13	+	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14918	15299	JUNC00001976	7	+	AG-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14918	15299	JUNC00001978	26	+	AG-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14917	21510	JUNC00001975	13	+	AA-AA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	14927	15283	JUNC00001983	17	+	AA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14936	16826	JUNC00001986	60	+	AA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14939	15149	JUNC00001942	2107	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14939	15663	JUNC00001943	3659	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14900	18268	JUNC00001988	1	+	CA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14940	15022	JUNC00001990	6	+	TA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14940	15022	JUNC00001989	260	+	TA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14872	16197	JUNC00001992	1	+	CA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14953	15004	JUNC00001994	149	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14953	15263	JUNC00001993	2099	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14953	15992	JUNC00001996	74	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14953	15263	JUNC00001997	10	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14957	16585	JUNC00001999	49	+	CA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14960	15816	JUNC00002000	531	+	CA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14961	15062	JUNC00002002	82	+	AA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14962	15471	JUNC00002003	18	+	AC-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14963	15033	JUNC00002005	21	-	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14966	15019	JUNC00002007	61	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14965	15751	JUNC00002008	82	+	TA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14964	15905	JUNC00002010	3	+	TT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14965	15879	JUNC00002009	25	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14967	15328	JUNC00002011	46	+	TA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14970	15199	JUNC00002012	133	+	TT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14973	15124	JUNC00002013	254	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14973	16048	JUNC00002015	61	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14976	15418	JUNC00002023	23	+	GA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14982	15169	JUNC00002024	65	+	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14981	15493	JUNC00002025	58	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14858	15016	JUNC00002026	1	+	TT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14951	15903	JUNC00002027	3	+	CT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14912	16419	JUNC00002033	975	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14974	16495	JUNC00002022	93	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15010	21128	JUNC00002034	1710	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	15008	20218	JUNC00002035	5	+	AT-AA	2	1	2	N	0	0	0	NA	NA	NA
AY849321.1	15011	15307	JUNC00002037	334	+	TC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15013	15248	JUNC00002038	13	+	TT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15018	15473	JUNC00002039	22	+	AC-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15020	15578	JUNC00002043	185	+	AT-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15020	19665	JUNC00002040	93	+	AT-AC	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	15021	15206	JUNC00002045	548	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15028	16470	JUNC00002047	183	+	GG-CG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15027	21319	JUNC00002048	128	+	CG-CT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15029	19069	JUNC00002049	12	+	GG-TA	1	1	2	N	0	0	0	NA	NA	NA
AY849321.1	15029	21107	JUNC00002050	39	+	GG-GC	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	15030	15248	JUNC00002052	54	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15030	15446	JUNC00001571	472	+	GC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15030	15487	JUNC00002051	255	+	GC-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15030	16079	JUNC00002054	15	+	GC-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15034	15106	JUNC00002058	61	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15006	15304	JUNC00002061	2	+	TG-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15034	15425	JUNC00002062	25	+	TA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	14919	16354	JUNC00002063	2	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15043	15209	JUNC00002065	150	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15043	16001	JUNC00002066	17	+	GA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15046	15117	JUNC00002068	295	+	GT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15046	15663	JUNC00002042	1189	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	15047	15169	JUNC00002069	48	+	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
